left_id,right_id,left_name,right_name,left_department,right_department,left_city,right_city,confidence,decision,reason,match_summary,pan_component,gstin_component,name_component,address_component,pincode_component,phonetic_component,behavioural_boost_component
fac_25,sho_25,M/s Ganesh Bakery 25 LLP,Shri Ganesh Bakery 25,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1181 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1181,0.1,0.05,0.0,0.3
fac_26,pol_26,Metro Retail 26 LLP,M/s Metro Retail 26 Enterprises,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1225 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1225,0.1,0.05,0.0,0.3
fac_26,sho_26,Metro Retail 26 LLP,M/s Metro Retail 26 Retails,factories,shops,Mysuru,Mysuru,0.862,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.112 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.112,0.1,0.05,0.0,0.3
fac_27,pol_27,Chamundi Fabrictaion 27 Enterprises,Shri Chmaundi Fabrication 27 Pvt Ltd,factories,pollution,Hubballi,Hubballi,0.841,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1465 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1465,0.0444,0.05,0.0,0.3
fac_27,sho_27,Chamundi Fabrictaion 27 Enterprises,Sri Chamundi Fabrication 27 Traders,factories,shops,Hubballi,Hubballi,0.8431,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1487 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1487,0.0444,0.05,0.0,0.3
fac_28,pol_28,Shri Srhee Durga Lodging 28 Lodgings,Shri Shree Durga Lodging 28 Pvt Ltd,factories,pollution,Mangaluru,Mangaluru,0.9349,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1349 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1349,0.1,0.05,0.0,0.3
fac_29,pol_29,Ganesh Restaurant 29 Pvt Ltd,M/s Ganesh Restaurant 29 Enterprises,factories,pollution,Belagavi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1192 ADDR=0.075 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1192,0.075,0.05,0.0,0.3
fac_29,sho_29,Ganesh Restaurant 29 Pvt Ltd,Shri Ganes hRestaurant 29 Pvt Ltd,factories,shops,Belagavi,Belagavi,0.8429,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1485 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1485,0.0444,0.05,0.0,0.3
fac_3,pol_3,M/s Navarasa Lodging 3 Enterprises,Shri Navarasa Lodging 3 LLP,factories,pollution,Mangaluru,Mangaluru,0.5159,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1215 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1215,0.0444,0.05,0.0,0.0
fac_3,pol_3_dup,M/s Navarasa Lodging 3 Enterprises,Shri Navraasa Lodging 3 LLP,factories,pollution,Mangaluru,Mangaluru,0.509,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1215 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1215,0.0375,0.05,0.0,0.0
fac_3,sho_3,M/s Navarasa Lodging 3 Enterprises,Navarasa Lodging 3,factories,shops,Mangaluru,Mangaluru,0.9215,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1215 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1215,0.1,0.05,0.0,0.0
fac_30,pol_30,Sri Srinidhi Bakery 30 Pvt Ltd,Shri Srinidhi Bakery 30 Bakerys,factories,pollution,Bengaluru,Bengaluru,0.5908,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1408 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1408,0.05,0.05,0.0,0.0
fac_30,sho_30,Sri Srinidhi Bakery 30 Pvt Ltd,Shri Srinidhi Bakery 30,factories,shops,Bengaluru,Bengaluru,0.95,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.05,0.05,0.05,0.0
fac_31,pol_31,Shri Mysore Retail 31 LLP,M/s Mysore Retail 31 LLP,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1241 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1241,0.05,0.05,0.0,0.3
fac_31,sho_31,Shri Mysore Retail 31 LLP,Shri Mysore Retail 3 1Enterprises,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1371 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1371,0.05,0.05,0.0,0.3
fac_32,pol_32,Royal Fabrication 32 Pvt Ltd,Sri Royal Fabrication 32 LLP,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_32,sho_32,Royal Fabrication 32 Pvt Ltd,Royal Fabrication 32 Traders,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_33,pol_33,Shri Ganesh Lodging 33 Pvt Ltd,ShriG anesh Lodging 33 Lodgings,factories,pollution,Mangaluru,Mangaluru,0.5068,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1068 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1068,0.05,0.05,0.0,0.0
fac_33,sho_33,Shri Ganesh Lodging 33 Pvt Ltd,Sri Ganesh Lodging 33 Traders,factories,shops,Mangaluru,Mangaluru,0.95,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.05,0.05,0.05,0.0
fac_34,pol_34,Sri Sai Restaurant 34 Traders,Sri Sai Restaurant 34 Restaurants,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1376 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1376,0.05,0.05,0.0,0.3
fac_34,sho_34,Sri Sai Restaurant 34 Traders,Shri Sri Sai Restaurant 34 Traders,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0375,0.05,0.05,0.3
fac_34,sho_34_dup,Sri Sai Restaurant 34 Traders,Shri Sri Sai Restaurant 34 Traders,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0375,0.05,0.05,0.3
fac_35,pol_35,Sri Kaveri Bakery 35,Kaveri Baker y35 Pvt Ltd,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1481 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1481,0.1,0.05,0.05,0.3
fac_35,sho_35,Sri Kaveri Bakery 35,Sri Kaveri Bakery 35 Bakerys,factories,shops,Bengaluru,Bengaluru,0.89,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.14 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.14,0.1,0.05,0.0,0.3
fac_36,pol_36,Nandi Retail 63 Traders,NandiR etail 36 LLP,factories,pollution,Mysuru,Mysuru,0.646,SEPARATE,weighted_fellegi_sunter|no_lag_boost_no_nearby_cycles,PAN=0.35 GSTIN=0.0 NAME=0.146 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.146,0.1,0.05,0.0,0.0
fac_36,sho_36,Nandi Retail 63 Traders,Sri Nandi Retail 36 LLP,factories,shops,Mysuru,Mysuru,0.698,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.148 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.0,0.148,0.1,0.05,0.05,0.0
fac_37,pol_37,Shri Kaveri Fabrication 37 Traders,Shri Kaveri Fabrication 37 Fabrications,factories,pollution,Hubballi,Hubballi,0.8385,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1385 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1385,0.05,0.05,0.0,0.3
fac_37,sho_37,Shri Kaveri Fabrication 37 Traders,Kaveri Fabrication 37 Pvt Ltd,factories,shops,Hubballi,Hubballi,0.8944,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.15,0.0444,0.05,0.05,0.3
fac_37,sho_37_dup,Shri Kaveri Fabrication 37 Traders,Kaveri Fabricatoin 37 Pvt Ltd,factories,shops,Hubballi,Hubballi,0.8486,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1486 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1486,0.05,0.05,0.0,0.3
fac_38,pol_38,Sri Sampoorna Lodging 38 Lodgings,Shri Sampoorna Lodging 38,factories,pollution,Mangaluru,Mangaluru,0.8907,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1407 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1407,0.1,0.05,0.0,0.3
fac_38,sho_38,Sri Sampoorna Lodging 38 Lodgings,Sri Sampoorna Lodging 38 LLP,factories,shops,Mangaluru,Mangaluru,0.8907,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1407 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1407,0.1,0.05,0.0,0.3
fac_39,pol_39,Mandya Restaurant 39 Traders,Sri Mandya Restaurant 39 Traders,factories,pollution,Belagavi,Belagavi,0.65,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.1,0.05,0.05,0.3
fac_39,sho_39,Mandya Restaurant 39 Traders,Shri Mandya Restauratn 39 LLP,factories,shops,Belagavi,Belagavi,0.836,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.1485 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1485,0.0375,0.05,0.0,0.3
fac_4,pol_4,Basaveshwara Restaurant4 ,M/s Basaveshwara Restaurant 4 Pvt Ltd,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1268 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1268,0.1,0.05,0.0,0.3
fac_4,sho_4,Basaveshwara Restaurant4 ,M/s Basaveshwara Restaurant 4 Traders,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1268 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1268,0.05,0.05,0.0,0.3
fac_40,pol_40,M/s Kaveri Baekry 40 LLP,M/s Kaveri Bakery 40,factories,pollution,Bengaluru,Bengaluru,0.9985,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1485 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.1485,0.1,0.05,0.05,0.3
fac_40,sho_40,M/s Kaveri Baekry 40 LLP,Shri Kaveri Bakery 40 Traders,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1212 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1212,0.05,0.05,0.0,0.3
fac_41,pol_41,Sri Aditya Retail 41,Aditya Retail 41 Pvt Ltd,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.1,0.05,0.05,0.0
fac_41,sho_41,Sri Aditya Retail 41,Aditya Retail 41,factories,shops,Mysuru,Mysuru,0.95,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.05,0.05,0.05,0.0
fac_41,sho_41_dup,Sri Aditya Retail 41,Adiyta Retail 41,factories,shops,Mysuru,Mysuru,0.8978,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1478 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1478,0.05,0.05,0.0,0.0
fac_42,pol_42,Sri Hoysala Fabrication 42 Enterprises,Sri Hoysala Fabrication 42 Fabrications,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1389 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1389,0.05,0.05,0.0,0.3
fac_42,sho_42,Sri Hoysala Fabrication 42 Enterprises,Hoysala Fabrication 42 Pvt Ltd,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_43,pol_43,Shri Classic Lodging 43,M/s Classic Lodging 43 LLP,factories,pollution,Mangaluru,Mangaluru,0.8631,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1187 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1187,0.0444,0.05,0.0,0.3
fac_43,sho_43,Shri Classic Lodging 43,Sri Classic oLdging 43 Lodgings,factories,shops,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1383 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1383,0.0375,0.05,0.0,0.3
fac_44,pol_44,Shri Srinidhi Restaurant 44,M/s Srinidhi Restaurant 44 Traders,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1219 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1219,0.0444,0.05,0.0,0.3
fac_44,sho_44,Shri Srinidhi Restaurant 44,Srinidhi Restaurant 44 Pvt Ltd,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.1,0.05,0.05,0.3
fac_45,pol_45,Shree Durga Bakery 45 Enterprises,Sri Shree Durga Bakery 45,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.1,0.05,0.05,0.0
fac_45,sho_45,Shree Durga Bakery 45 Enterprises,Sri Shree Durga Bakery 45 Bkaerys,factories,shops,Bengaluru,Bengaluru,0.8862,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1417 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1417,0.0444,0.05,0.0,0.0
fac_46,pol_46,Shri Vijaya Retail 46 Traders,Vijaya Retail 46,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_46,sho_46,Shri Vijaya Retail 46 Traders,Vijaya Retail 46,factories,shops,Mysuru,Mysuru,0.6,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.05,0.05,0.05,0.3
fac_47,sho_47,M/s Aditya Fabrication 47 Pvt Ltd,Shri Aditya Fabrication 47 Enterprises,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1206 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1206,0.1,0.05,0.0,0.3
fac_48,pol_48,Sri Bharath Lodging 4 8LLP,Sri Bharath Lodging 48 Traders,factories,pollution,Mangaluru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1445 ADDR=0.0333 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1445,0.0333,0.05,0.0,0.3
fac_48,sho_48,Sri Bharath Lodging 4 8LLP,M/s Bharath Lodging 48 Lodgings,factories,shops,Mangaluru,Mangaluru,0.5522,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1077 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1077,0.0444,0.05,0.0,0.0
fac_49,pol_49,Shri Kaveri Restaurant4 9 Traders,Shri Kaveri Restaurant 49 Enterprises,factories,pollution,Belagavi,Bengaluru,0.6699,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1485 ADDR=0.0714 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.0,0.1485,0.0714,0.05,0.05,0.0
fac_49,sho_49,Shri Kaveri Restaurant4 9 Traders,Shri Kaveri Restaurant 49 Restaurants,factories,shops,Belagavi,Belagavi,0.8747,REVIEW,weighted_fellegi_sunter|no_lag_boost_no_nearby_cycles,PAN=0.35 GSTIN=0.3 NAME=0.1373 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1373,0.0375,0.05,0.0,0.0
fac_5,pol_5,Sri Sahyadri Bakery 5 Bakerys,M/s Sahyadri Bakery 5 LLP,factories,pollution,Bengaluru,Bengaluru,0.9039,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1039 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1039,0.1,0.05,0.0,0.3
fac_5,sho_5,Sri Sahyadri Bakery 5 Bakerys,Sahyadri Bakery 5 Enterprises,factories,shops,Bengaluru,Bengaluru,0.8848,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1404 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1404,0.0444,0.05,0.0,0.3
fac_50,pol_50,M/s Pragathi Bakery 50 LLP,Pragathi Bakery 50 Pvt Ltd,factories,pollution,Bengaluru,Bengaluru,0.8687,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1187 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1187,0.05,0.05,0.0,0.3
fac_50,sho_50,M/s Pragathi Bakery 50 LLP,Shri Pragathi Bakery 50 Bakerys,factories,shops,Bengaluru,Bengaluru,0.8505,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.106 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.106,0.0444,0.05,0.0,0.3
fac_51,pol_51,Sri Aditya Retail 51 Retails,M/s Aditya Retail 51 vPt Ltd,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1028 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1028,0.0444,0.05,0.0,0.3
fac_51,sho_51,Sri Aditya Retail 51 Retails,M/s Aditya Retail 51 Retails,factories,shops,Mysuru,Mysuru,0.8762,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1262 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1262,0.1,0.05,0.0,0.3
fac_52,sho_52,Shri Navarasa Fabrication 52 Fabricatiosn,M/s Navarasa Fabrication 52 LLP,factories,shops,Hubballi,Hubballi,0.8028,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1028 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1028,0.05,0.05,0.0,0.3
fac_52,sho_52_dup,Shri Navarasa Fabrication 52 Fabricatiosn,M/s Navarasa Fabrication 52 LLP,factories,shops,Hubballi,Hubballi,0.8028,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1028 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1028,0.05,0.05,0.0,0.3
fac_53,pol_53,Malnad Lodging 53 Lodgings,M/ sMalnad Lodging 53 LLP,factories,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1117 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1117,0.1,0.05,0.0,0.3
fac_53,sho_53,Malnad Lodging 53 Lodgings,M/s Malnad Lodging 53 Enterprises,factories,shops,Mangaluru,Mangaluru,0.8597,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1097 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1097,0.1,0.05,0.0,0.3
fac_54,pol_54,Kaveri Restaurant 54 LLP,Kaveri Restaurant 54,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_54,pol_54_dup,Kaveri Restaurant 54 LLP,Kaveri Restaurant 54,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_54,sho_54,Kaveri Restaurant 54 LLP,Shri Kaveri Restaurant 54 LLP,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
